"zip","type","primary_city","state","county","latitude","longitude","population"
"46290","STANDARD","Indianapolis","IN","Hamilton County",39.77,-86.14,397
"46303","STANDARD","Cedar Lake","IN","Lake County",41.37,-87.43,12442
"46304","STANDARD","Chesterton","IN","Porter County",41.6,-87.05,23847
"46307","STANDARD","Crown Point","IN","Lake County",41.42,-87.35,56817
"46310","STANDARD","Demotte","IN","Jasper County",41.16,-87.26,12919
"46311","STANDARD","Dyer","IN","Lake County",41.5,-87.5,20027
"46312","STANDARD","East Chicago","IN","Lake County",41.64,-87.45,24473
"46319","STANDARD","Griffith","IN","Lake County",41.52,-87.42,17732
"46320","STANDARD","Hammond","IN","Lake County",41.62,-87.49,11378
"46321","STANDARD","Munster","IN","Lake County",41.54,-87.5,24446
"46322","STANDARD","Highland","IN","Lake County",41.54,-87.45,23718
"46323","STANDARD","Hammond","IN","Lake County",41.62,-87.49,20435
"46324","STANDARD","Hammond","IN","Lake County",41.62,-87.49,20031
"46327","STANDARD","Hammond","IN","Lake County",41.62,-87.49,10227
"46340","STANDARD","Hanna","IN","La Porte County",41.4,-86.75,1157
"46341","STANDARD","Hebron","IN","Porter County",41.32,-87.2,10347
"46342","STANDARD","Hobart","IN","Lake County",41.53,-87.26,29788
"46347","STANDARD","Kouts","IN","Porter County",41.31,-87.02,4560
"46348","STANDARD","La Crosse","IN","La Porte County",41.31,-86.88,1100
"46349","STANDARD","Lake Village","IN","Newton County",41.12,-87.45,3126
"46350","STANDARD","La Porte","IN","La Porte County",41.6,-86.71,41378
"46356","STANDARD","Lowell","IN","Lake County",41.29,-87.41,16459
"46360","STANDARD","Michigan City","IN","La Porte County",41.71,-86.87,38036
"46365","STANDARD","Mill Creek","IN","La Porte County",41.53,-86.54,1133
"46366","STANDARD","North Judson","IN","Starke County",41.21,-86.77,5632
"46368","STANDARD","Portage","IN","Porter County",41.58,-87.18,36045
"46371","STANDARD","Rolling Prairie","IN","La Porte County",41.68,-86.6,3592
"46373","STANDARD","Saint John","IN","Lake County",41.44,-87.47,13063
"46374","STANDARD","San Pierre","IN","Starke County",41.21,-86.86,962
"46375","STANDARD","Schererville","IN","Lake County",41.48,-87.44,23682
"46382","STANDARD","Union Mills","IN","La Porte County",41.46,-86.81,2180
"46383","STANDARD","Valparaiso","IN","Porter County",41.47,-87.05,34157
"46385","STANDARD","Valparaiso","IN","Porter County",41.47,-87.05,37478
"46390","STANDARD","Wanatah","IN","La Porte County",41.43,-86.88,2724
"46391","STANDARD","Westville","IN","La Porte County",41.53,-86.9,5559
"46392","STANDARD","Wheatfield","IN","Jasper County",41.19,-87.05,7383
"46394","STANDARD","Whiting","IN","Lake County",41.67,-87.48,10721
"46402","STANDARD","Gary","IN","Lake County",41.59,-87.34,5343
"46403","STANDARD","Gary","IN","Lake County",41.59,-87.34,11109
"46404","STANDARD","Gary","IN","Lake County",41.59,-87.34,15497
"46405","STANDARD","Lake Station","IN","Lake County",41.57,-87.26,11103
"46406","STANDARD","Gary","IN","Lake County",41.59,-87.34,8927
"46407","STANDARD","Gary","IN","Lake County",41.59,-87.34,10920
"46408","STANDARD","Gary","IN","Lake County",41.59,-87.34,15024
"46409","STANDARD","Gary","IN","Lake County",41.59,-87.34,8738
"46410","STANDARD","Merrillville","IN","Lake County",41.47,-87.32,33118
"46501","STANDARD","Argos","IN","Marshall County",41.23,-86.24,3756
"46504","STANDARD","Bourbon","IN","Marshall County",41.29,-86.11,3400
"46506","STANDARD","Bremen","IN","Marshall County",41.44,-86.15,9927
"46507","STANDARD","Bristol","IN","Elkhart County",41.72,-85.81,9381
"46508","STANDARD","Burket","IN","Kosciusko County",41.15,-85.96,241
"46510","STANDARD","Claypool","IN","Kosciusko County",41.12,-85.87,3581
"46511","STANDARD","Culver","IN","Marshall County",41.21,-86.42,4109
"46514","STANDARD","Elkhart","IN","Elkhart County",41.68,-85.96,39089
"46516","STANDARD","Elkhart","IN","Elkhart County",41.68,-85.96,30686
"46517","STANDARD","Elkhart","IN","Elkhart County",41.68,-85.96,21576
"46524","STANDARD","Etna Green","IN","Kosciusko County",41.27,-86.04,2204
"46526","STANDARD","Goshen","IN","Elkhart County",41.57,-85.83,29389
"46528","STANDARD","Goshen","IN","Elkhart County",41.57,-85.83,24683
"46530","STANDARD","Granger","IN","St Joseph County",41.73,-86.13,32821
"46531","STANDARD","Grovertown","IN","Starke County",41.32,-86.52,1404
"46532","STANDARD","Hamlet","IN","Starke County",41.37,-86.58,1732
"46534","STANDARD","Knox","IN","Starke County",41.29,-86.62,10489
"46536","STANDARD","Lakeville","IN","St Joseph County",41.52,-86.27,3183
"46538","STANDARD","Leesburg","IN","Kosciusko County",41.32,-85.84,4152
"46539","STANDARD","Mentone","IN","Kosciusko County",41.17,-86.03,2352
"46540","STANDARD","Middlebury","IN","Elkhart County",41.67,-85.7,11752
"46542","STANDARD","Milford","IN","Kosciusko County",41.41,-85.84,4553
"46543","STANDARD","Millersburg","IN","Elkhart County",41.52,-85.69,3419
"46544","STANDARD","Mishawaka","IN","St Joseph County",41.66,-86.16,28713
"46545","STANDARD","Mishawaka","IN","St Joseph County",41.66,-86.16,22631
"46550","STANDARD","Nappanee","IN","Elkhart County",41.44,-85.98,12395
"46552","STANDARD","New Carlisle","IN","St Joseph County",41.7,-86.51,6290
"46553","STANDARD","New Paris","IN","Elkhart County",41.5,-85.82,3462
"46554","STANDARD","North Liberty","IN","St Joseph County",41.53,-86.43,4271
"46555","STANDARD","North Webster","IN","Kosciusko County",41.32,-85.69,2991
"46561","STANDARD","Osceola","IN","St Joseph County",41.66,-86.07,13130
"46562","STANDARD","Pierceton","IN","Kosciusko County",41.19,-85.7,4855
"46563","STANDARD","Plymouth","IN","Marshall County",41.34,-86.31,22733
"46565","STANDARD","Shipshewana","IN","Lagrange County",41.67,-85.57,7532
"46567","STANDARD","Syracuse","IN","Kosciusko County",41.42,-85.74,9579
"46570","STANDARD","Tippecanoe","IN","Marshall County",41.22,-86.1,1078
"46571","STANDARD","Topeka","IN","Lagrange County",41.53,-85.54,5520
"46573","STANDARD","Wakarusa","IN","Elkhart County",41.53,-86.01,3617
"46574","STANDARD","Walkerton","IN","St Joseph County",41.46,-86.48,7784
"46580","STANDARD","Warsaw","IN","Kosciusko County",41.23,-85.85,20867
"46582","STANDARD","Warsaw","IN","Kosciusko County",41.23,-85.85,11441
"46590","STANDARD","Winona Lake","IN","Kosciusko County",41.21,-85.81,4252
"46601","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,3666
"46613","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,9858
"46614","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,28159
"46615","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,13767
"46616","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,5239
"46617","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,8200
"46619","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,20081
"46628","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,23726
"46635","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,6313
"46637","STANDARD","South Bend","IN","St Joseph County",41.67,-86.26,12844
"46701","STANDARD","Albion","IN","Noble County",41.39,-85.41,7245
"46702","STANDARD","Andrews","IN","Huntington County",40.85,-85.6,2365
"46703","STANDARD","Angola","IN","Steuben County",41.64,-85,16632
"46705","STANDARD","Ashley","IN","De Kalb County",41.52,-85.06,1666
"46706","STANDARD","Auburn","IN","De Kalb County",41.36,-85.05,17903
"46710","STANDARD","Avilla","IN","Noble County",41.36,-85.23,4491
"46711","STANDARD","Berne","IN","Adams County",40.65,-84.95,7308
"46714","STANDARD","Bluffton","IN","Wells County",40.74,-85.17,14120
"46721","STANDARD","Butler","IN","De Kalb County",41.42,-84.87,4850
"46723","STANDARD","Churubusco","IN","Whitley County",41.23,-85.32,7685
"46725","STANDARD","Columbia City","IN","Whitley County",41.15,-85.48,21981
"46730","STANDARD","Corunna","IN","De Kalb County",41.43,-85.14,1313
"46731","STANDARD","Craigville","IN","Wells County",40.8,-85.09,715
"46732","STANDARD","Cromwell","IN","Noble County",41.4,-85.61,3110
"46733","STANDARD","Decatur","IN","Adams County",40.83,-84.92,18644
"46737","STANDARD","Fremont","IN","Steuben County",41.73,-84.93,7009
"46738","STANDARD","Garrett","IN","De Kalb County",41.34,-85.12,7450
"46740","STANDARD","Geneva","IN","Adams County",40.59,-84.95,3804
"46741","STANDARD","Grabill","IN","Allen County",41.21,-84.96,4131
"46742","STANDARD","Hamilton","IN","Steuben County",41.53,-84.91,3061
"46743","STANDARD","Harlan","IN","Allen County",41.22,-84.83,2260
"46745","STANDARD","Hoagland","IN","Allen County",40.94,-85,2038
"46746","STANDARD","Howe","IN","Lagrange County",41.72,-85.42,3824
"46747","STANDARD","Hudson","IN","Steuben County",41.53,-85.08,2479
"46748","STANDARD","Huntertown","IN","Allen County",41.23,-85.16,4764
"46750","STANDARD","Huntington","IN","Huntington County",40.88,-85.5,25758
"46755","STANDARD","Kendallville","IN","Noble County",41.44,-85.25,14279
"46759","STANDARD","Keystone","IN","Wells County",40.58,-85.27,591
"46760","STANDARD","Kimmell","IN","Noble County",41.37,-85.51,1353
"46761","STANDARD","Lagrange","IN","Lagrange County",41.64,-85.41,11370
"46763","STANDARD","Laotto","IN","Noble County",41.3,-85.2,1607
"46764","STANDARD","Larwill","IN","Whitley County",41.17,-85.62,1500
"46765","STANDARD","Leo","IN","Allen County",41.23,-85.04,5347
"46766","STANDARD","Liberty Center","IN","Wells County",40.69,-85.27,566
"46767","STANDARD","Ligonier","IN","Noble County",41.46,-85.59,8173
"46770","STANDARD","Markle","IN","Wells County",40.82,-85.33,2626
"46772","STANDARD","Monroe","IN","Adams County",40.74,-84.94,3276
"46773","STANDARD","Monroeville","IN","Allen County",40.97,-84.86,3854
"46774","STANDARD","New Haven","IN","Allen County",41.06,-85.02,16313
"46776","STANDARD","Orland","IN","Steuben County",41.73,-85.17,1505
"46777","STANDARD","Ossian","IN","Wells County",40.87,-85.16,6510
"46779","STANDARD","Pleasant Lake","IN","Steuben County",41.58,-85.01,1988
"46781","STANDARD","Poneto","IN","Wells County",40.65,-85.22,948
"46783","STANDARD","Roanoke","IN","Huntington County",40.96,-85.37,6081
"46784","STANDARD","Rome City","IN","Noble County",41.48,-85.35,2379
"46785","STANDARD","Saint Joe","IN","De Kalb County",41.31,-84.9,1513
"46787","STANDARD","South Whitley","IN","Whitley County",41.08,-85.62,3946
"46788","STANDARD","Spencerville","IN","De Kalb County",41.27,-84.92,3287
"46791","STANDARD","Uniondale","IN","Wells County",40.82,-85.24,1001
"46792","STANDARD","Warren","IN","Huntington County",40.68,-85.42,3959
"46793","STANDARD","Waterloo","IN","De Kalb County",41.43,-85.02,4331
"46794","STANDARD","Wawaka","IN","Noble County",41.48,-85.48,1445
"46795","STANDARD","Wolcottville","IN","Lagrange County",41.52,-85.36,5779
"46797","STANDARD","Woodburn","IN","Allen County",41.12,-84.85,3912
"46798","STANDARD","Yoder","IN","Allen County",40.93,-85.2,1429
"46802","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,7333
"46803","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,7776
"46804","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,27651
"46805","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,17963
"46806","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,20179
"46807","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,14958
"46808","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,16907
"46809","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,8145
"46814","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,12240
"46815","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,25758
"46816","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,15493
"46818","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,16675
"46819","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,8707
"46825","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,26465
"46835","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,32467
"46845","STANDARD","Fort Wayne","IN","Allen County",41.07,-85.13,22539
"46901","STANDARD","Kokomo","IN","Howard County",40.47,-86.13,35492
"46902","STANDARD","Kokomo","IN","Howard County",40.47,-86.13,33657
"46910","STANDARD","Akron","IN","Fulton County",41.03,-86.02,3517
"46911","STANDARD","Amboy","IN","Miami County",40.6,-85.92,1531
"46913","STANDARD","Bringhurst","IN","Carroll County",40.51,-86.52,1336
"46914","STANDARD","Bunker Hill","IN","Miami County",40.66,-86.1,2147
"46915","STANDARD","Burlington","IN","Carroll County",40.48,-86.39,687
"46917","STANDARD","Camden","IN","Carroll County",40.61,-86.53,1758
"46919","STANDARD","Converse","IN","Grant County",40.57,-85.87,2391
"46920","STANDARD","Cutler","IN","Carroll County",40.47,-86.47,1055
"46923","STANDARD","Delphi","IN","Carroll County",40.58,-86.67,7750
"46926","STANDARD","Denver","IN","Miami County",40.86,-86.07,1741
"46928","STANDARD","Fairmount","IN","Grant County",40.41,-85.64,4787
"46929","STANDARD","Flora","IN","Carroll County",40.54,-86.52,3290
"46932","STANDARD","Galveston","IN","Cass County",40.58,-86.19,3691
"46933","STANDARD","Gas City","IN","Grant County",40.48,-85.6,6194
"46936","STANDARD","Greentown","IN","Howard County",40.47,-85.96,6257
"46938","STANDARD","Jonesboro","IN","Grant County",40.47,-85.62,3069
"46939","STANDARD","Kewanna","IN","Fulton County",41.01,-86.41,2070
"46940","STANDARD","La Fontaine","IN","Wabash County",40.67,-85.72,2566
"46941","STANDARD","Lagro","IN","Wabash County",40.83,-85.72,1273
"46943","STANDARD","Laketon","IN","Wabash County",40.99,-85.87,270
"46947","STANDARD","Logansport","IN","Cass County",40.75,-86.35,26901
"46950","STANDARD","Lucerne","IN","Cass County",40.86,-86.41,785
"46951","STANDARD","Macy","IN","Miami County",40.95,-86.12,2179
"46952","STANDARD","Marion","IN","Grant County",40.54,-85.66,19269
"46953","STANDARD","Marion","IN","Grant County",40.54,-85.66,18293
"46959","STANDARD","Miami","IN","Miami County",40.6,-85.97,227
"46960","STANDARD","Monterey","IN","Pulaski County",41.15,-86.48,1198
"46961","STANDARD","New Waverly","IN","Cass County",40.77,-86.19,113
"46962","STANDARD","North Manchester","IN","Wabash County",41,-85.77,8600
"46968","STANDARD","Ora","IN","Starke County",41.21,-86.52,114
"46970","STANDARD","Peru","IN","Miami County",40.75,-86.06,22556
"46974","STANDARD","Roann","IN","Wabash County",40.91,-85.92,1836
"46975","STANDARD","Rochester","IN","Fulton County",41.06,-86.19,13587
"46978","STANDARD","Royal Center","IN","Cass County",40.86,-86.5,2175
"46979","STANDARD","Russiaville","IN","Howard County",40.41,-86.27,5049
"46982","STANDARD","Silver Lake","IN","Kosciusko County",41.07,-85.89,2714
"46985","STANDARD","Star City","IN","Pulaski County",40.95,-86.52,1356
"46986","STANDARD","Swayzee","IN","Grant County",40.5,-85.82,1956
"46988","STANDARD","Twelve Mile","IN","Cass County",40.85,-86.2,878
"46989","STANDARD","Upland","IN","Grant County",40.46,-85.51,3539
"46990","STANDARD","Urbana","IN","Wabash County",40.89,-85.71,802
"46991","STANDARD","Van Buren","IN","Grant County",40.61,-85.5,1852
"46992","STANDARD","Wabash","IN","Wabash County",40.79,-85.82,16073
"46994","STANDARD","Walton","IN","Cass County",40.66,-86.24,2814
"46996","STANDARD","Winamac","IN","Pulaski County",41.05,-86.6,6999
"47001","STANDARD","Aurora","IN","Dearborn County",39.06,-84.9,10419
"47003","STANDARD","West College Corner","IN","Union County",39.56,-84.81,1030
"47006","STANDARD","Batesville","IN","Ripley County",39.29,-85.21,11738
"47010","STANDARD","Bath","IN","Franklin County",39.49,-84.83,272
"47011","STANDARD","Bennington","IN","Switzerland County",38.87,-85.07,793
"47012","STANDARD","Brookville","IN","Franklin County",39.42,-85,9929
"47016","STANDARD","Cedar Grove","IN","Franklin County",39.35,-84.93,923
"47017","STANDARD","Cross Plains","IN","Ripley County",38.94,-85.22,605
"47018","STANDARD","Dillsboro","IN","Dearborn County",39.01,-85.06,4157
"47020","STANDARD","Florence","IN","Switzerland County",38.82,-84.93,903
"47022","STANDARD","Guilford","IN","Dearborn County",39.2,-84.96,3321
"47023","STANDARD","Holton","IN","Ripley County",39.07,-85.38,1660
"47024","STANDARD","Laurel","IN","Franklin County",39.5,-85.18,2994
"47025","STANDARD","Lawrenceburg","IN","Dearborn County",39.1,-84.86,21501
"47030","STANDARD","Metamora","IN","Franklin County",39.42,-85.14,1502
"47031","STANDARD","Milan","IN","Ripley County",39.12,-85.13,5000
"47032","STANDARD","Moores Hill","IN","Dearborn County",39.11,-85.08,3725
"47036","STANDARD","Oldenburg","IN","Franklin County",39.33,-85.2,1104
"47037","STANDARD","Osgood","IN","Ripley County",39.12,-85.29,4172
"47038","STANDARD","Patriot","IN","Switzerland County",38.83,-84.82,1096
"47040","STANDARD","Rising Sun","IN","Ohio County",38.95,-84.85,4978
"47041","STANDARD","Sunman","IN","Ripley County",39.23,-85.09,6179
"47042","STANDARD","Versailles","IN","Ripley County",39.06,-85.25,4225
"47043","STANDARD","Vevay","IN","Switzerland County",38.74,-85.07,4587
"47060","STANDARD","West Harrison","IN","Dearborn County",39.26,-84.82,6642
"47102","STANDARD","Austin","IN","Scott County",38.74,-85.81,6207
"47104","STANDARD","Bethlehem","IN","Clark County",38.53,-85.41,46
"47106","STANDARD","Borden","IN","Clark County",38.46,-85.95,4430
"47108","STANDARD","Campbellsburg","IN","Washington County",38.65,-86.26,2061
"47110","STANDARD","Central","IN","Harrison County",38.1,-86.15,438
"47111","STANDARD","Charlestown","IN","Clark County",38.45,-85.66,13116
"47112","STANDARD","Corydon","IN","Harrison County",38.21,-86.12,15085
"47114","STANDARD","Crandall","IN","Harrison County",38.28,-86.06,354
"47115","STANDARD","Depauw","IN","Harrison County",38.33,-86.21,2381
"47116","STANDARD","Eckerty","IN","Crawford County",38.31,-86.61,680
"47117","STANDARD","Elizabeth","IN","Harrison County",38.12,-85.97,4180
"47118","STANDARD","English","IN","Crawford County",38.33,-86.46,3057
"47119","STANDARD","Floyds Knobs","IN","Floyd County",38.31,-85.86,11430
"47120","STANDARD","Fredericksburg","IN","Washington County",38.43,-86.18,900
"47122","STANDARD","Georgetown","IN","Floyd County",38.29,-85.97,9962
"47123","STANDARD","Grantsburg","IN","Crawford County",38.28,-86.46,110
